TIMESTAMP_START,LH,H,TA,VPD_F,SW_IN,NEE,GPP,RECO
2019-12-29 02:00:00,-0.423747,-14.2399,4.088,0.263,1.085,1.93237,-0.154254,1.73619
2019-12-29 02:30:00,-0.409185,-1.362,4.274,0.3,1.605,1.88294,-0.100148,1.76283
2019-12-29 03:00:00,-0.32125,-15.7819,4.338,0.354,1.46,1.84272,-0.0619359,1.77129
2019-12-29 03:30:00,-0.721,-1.466,4.25,0.36,1.29,1.88294,-0.106036,1.75694
2019-12-29 04:00:00,-0.41922,-1.908,4.155,0.314,1.435,1.90543,-0.136943,1.74163
2019-12-29 04:30:00,-0.344173,-15.7819,4.325,0.297,1.64,1.88169,-0.0966464,1.76587
2019-12-29 05:00:00,-0.748,-2.789,4.383,0.346,1.52,1.85478,-0.0749311,1.77342
2019-12-29 05:30:00,-0.409185,2.198,4.271,0.297,1.09,1.84271,0.118131,1.75549
2019-12-29 06:00:00,-0.32125,-15.7819,4.335,0.253,1.585,1.84272,-0.0746418,1.76391
2019-12-29 06:30:00,-0.503,-15.9731,4.337,0.194,1.38,1.84272,0.0179422,1.76306
2019-12-29 07:00:00,0.0439136,83.809,4.419,0.238,1.11,1.86913,-0.0913694,1.77418
2019-12-29 07:30:00,0.352,-16.1557,4.336,0.205,3.48,1.84992,-0.0879356,1.76059
2019-12-29 08:00:00,0.675099,-1.234,4.508,0.212,21.01,1.79526,0.0176748,1.78522
2019-12-29 08:30:00,9.43384,-7.35377,4.669,0.176,60.425,-0.896824,2.74459,1.80584
2019-12-29 09:00:00,1.748,5.013,5.061,0.176,77.13,-1.86375,3.89634,1.85287
2019-12-29 09:30:00,16.508,34.369,5.556,0.311,113.965,-3.45608,5.5035,1.91544
2019-12-29 10:00:00,31.951,24.49,5.709,0.787,187.605,-6.04336,7.91502,1.9361
2019-12-29 10:30:00,60.964,25.878,5.785,1.2,140.47,1.003,1.03054,1.94524
2019-12-29 11:00:00,18.523,17.371,5.902,1.463,143.725,-5.235,7.18642,1.96058
2019-12-29 11:30:00,22.329,9.202,6.08,1.657,126.545,-3.711,5.68315,1.9852
2019-12-29 12:00:00,31.882,14.32,6.348,1.82,121.415,-5.022,6.97811,2.0237
2019-12-29 12:30:00,74.77,28.046,6.723,2.275,192.74,-8.21,10.2096,2.07911
2019-12-29 13:00:00,31.159,20.714,6.713,2.354,147.435,-5.055,7.1034,2.07509
2019-12-29 13:30:00,30.8,20.205,6.703,2.748,124.03,-4.362,6.40876,2.07108
2019-12-29 14:00:00,35.484,9.947,6.596,2.673,92.915,-3.673,5.65023,2.05212
2019-12-29 14:30:00,27.589,2.099,6.397,2.494,38.725,-0.538,2.38436,2.01919
2019-12-29 15:00:00,18.547,-11.1026,6.151,2.319,64.515,-0.727,2.79755,1.97946
2019-12-29 15:30:00,14.31,9.839,5.851,2.228,81.11,-1.82217,3.84605,1.93212
2019-12-29 16:00:00,8.569,-3.838,5.087,1.92,22.88,1.74802,0.101751,1.82849
2019-12-29 16:30:00,1.522,-14.195,4.607,1.958,4.59,1.91307,-0.117959,1.76756
2019-12-29 17:00:00,-2.212,-3.068,4.173,1.763,1.23,1.86586,-0.109378,1.71311
2019-12-29 17:30:00,2.56,-6.143,3.943,1.738,1.56,1.9162,-0.153615,1.68008
2019-12-29 18:00:00,-0.231253,-0.862,3.627,1.549,1.78,1.87109,-0.203849,1.63357
2019-12-29 18:30:00,-0.231253,-12.3171,3.629,1.465,2.235,1.87109,-0.206184,1.63277
2019-12-29 19:00:00,-0.224217,-12.1997,3.597,1.547,1.7,1.87109,-0.213627,1.62713
2019-12-29 19:30:00,-10.405,-11.0821,3.107,0.903,1.32,1.92783,-0.297865,1.55722
2019-12-29 20:00:00,-1.444,0.643,3.239,1.156,1.53,1.8258,-0.0373158,1.57455
2019-12-29 20:30:00,0.787,-2.15,3.084,0.874,0.98,1.91225,-0.295183,1.55196
2019-12-29 21:00:00,-0.578257,-11.4712,2.784,0.827,0.84,1.89458,-0.311749,1.52058
2019-12-29 21:30:00,-0.540505,-3.891,2.43,0.638,0.27,1.90968,-0.344203,1.49093
2019-12-29 22:00:00,0.361,-0.359,2.052,0.324,0.0,1.90987,-0.404925,1.45057
2019-12-29 22:30:00,-0.820209,-11.1517,1.831,0.256,0.04,1.85706,-0.421321,1.42457
2019-12-29 23:00:00,-0.481618,-11.5829,1.737,0.303,0.925,1.9285,-0.467826,1.4127
2019-12-29 23:30:00,-0.520471,-2.159,1.589,0.266,1.01,1.8669,-0.427559,1.395
2019-12-30 00:00:00,0.725,-12.1944,1.579,0.251,1.165,1.8669,-0.431038,1.39238
2019-12-30 00:30:00,-1.232,-12.4652,1.688,0.358,1.155,1.9285,-0.480815,1.4027
2019-12-30 01:00:00,-0.370846,2.368,2.043,0.476,1.495,1.90987,-0.406865,1.44006
2019-12-30 01:30:00,-1.993,-11.8167,1.97,0.469,0.485,1.882,-0.388488,1.43044
2019-12-30 02:00:00,-0.971,0.316,1.53,0.289,0.335,1.88179,-0.452846,1.38096
2019-12-30 02:30:00,-0.795,-12.2964,1.613,0.281,1.705,1.8669,-0.434556,1.3884
2019-12-30 03:00:00,-2.806,-12.2829,1.815,0.419,1.515,1.85706,-0.426622,1.40878
2019-12-30 03:30:00,-0.481618,-12.4652,1.704,0.32,1.17,1.9285,-0.492045,1.39518
2019-12-30 04:00:00,-0.44283,-12.4492,1.667,0.288,1.61,1.90605,-0.469172,1.38963
2019-12-30 04:30:00,-2.178,-12.2829,1.828,0.398,1.46,1.91243,-0.435992,1.40552
2019-12-30 05:00:00,-0.98,-3.078,1.804,0.345,1.435,1.91563,-0.45592,1.40136
2019-12-30 05:30:00,-0.370846,-12.5288,2.033,0.457,1.95,1.90987,-0.416893,1.42469
2019-12-30 06:00:00,-1.379,-12.4501,2.17,0.537,1.565,1.90987,-0.416179,1.43807
2019-12-30 06:30:00,-1.222,-1.123,1.92,0.346,1.51,1.87324,-0.385137,1.40924
2019-12-30 07:00:00,-0.392972,-2.584,2.236,0.513,1.695,1.90987,-0.392408,1.44209
2019-12-30 07:30:00,-0.412176,-12.2691,2.364,0.589,3.74,1.90987,-0.399739,1.45451
2019-12-30 08:00:00,2.974,-3.532,2.446,0.657,15.185,1.87123,-0.255876,1.4619
2019-12-30 08:30:00,4.301,-2.389,2.966,1.053,56.33,-1.22446,2.72993,1.51635
2019-12-30 09:00:00,34.383,7.181,3.251,0.905,117.245,-3.9905,5.26925,1.55209
2019-12-30 09:30:00,30.035,34.7,3.336,0.992,130.94,-4.79038,6.47114,1.56331
2019-12-30 10:00:00,46.261,59.189,4.236,1.706,213.645,-5.349,7.02388,1.68496
2019-12-30 10:30:00,49.758,70.746,4.705,1.63,178.28,-7.35,9.09211,1.75018
2019-12-30 11:00:00,27.792,48.903,5.011,1.624,171.86,-5.943,7.7344,1.7942
2019-12-30 11:30:00,40.48,40.103,5.29,1.686,123.66,-5.793,7.62398,1.84143
2019-12-30 12:00:00,34.808,46.667,5.47,1.897,134.79,-5.231,7.08569,1.87459
2019-12-30 12:30:00,33.3167,25.3024,5.82,1.964,151.865,-5.43273,7.36509,1.93706
2019-12-30 13:00:00,39.419,54.215,6.329,2.227,175.785,-5.75953,7.74292,2.02625
2019-12-30 13:30:00,23.378,30.645,6.25,1.943,139.295,-4.643,6.61658,2.01395
2019-12-30 14:00:00,32.26,47.491,6.538,2.02,198.245,-6.471,8.48896,2.0578
2019-12-30 14:30:00,15.51,21.549,6.614,1.914,100.865,-1.307,3.37378,2.06663
2019-12-30 15:00:00,12.575,4.747,6.247,1.597,32.925,1.49391,0.556284,2.00483
2019-12-30 15:30:00,12.922,5.123,5.509,1.109,17.075,1.72866,0.214335,1.89263
2019-12-30 16:00:00,2.273,-1.769,5.338,1.027,10.225,1.75096,0.162919,1.86502
2019-12-30 16:30:00,-1.253,-2.137,4.811,0.689,1.21,1.75076,0.0840242,1.7874
2019-12-30 17:00:00,0.360442,-19.8386,4.309,0.463,0.265,1.75173,0.269478,1.71497
2019-12-30 17:30:00,0.535,-16.5007,3.858,0.326,0.625,1.88828,-0.174813,1.651
2019-12-30 18:00:00,-1.7,-1.431,3.57,0.279,1.135,1.89371,-0.260417,1.60991
2019-12-30 18:30:00,0.163865,-0.435,3.489,0.377,1.1,1.84594,-0.188657,1.5966
2019-12-30 19:00:00,1.616,-14.2992,3.461,0.346,0.915,1.84594,-0.193271,1.59532
2019-12-30 19:30:00,0.0963299,-0.938,3.454,0.338,0.965,1.84594,-0.194832,1.5982
2019-12-30 20:00:00,0.494,0.466,3.517,0.308,1.22,1.84594,-0.186227,1.61405
2019-12-30 20:30:00,-1.982,-8.332,3.445,0.307,1.435,1.84594,-0.197226,1.60916
2019-12-30 21:00:00,-1.133,-13.8791,3.321,0.264,1.48,1.84594,-0.21568,1.59544
2019-12-30 21:30:00,-3.962,-17.947,3.828,0.398,1.33,6.482,-4.77841,1.67648
2019-12-30 22:00:00,-0.691,-7.956,3.716,0.422,1.275,1.247,0.35622,1.6619
2019-12-30 22:30:00,0.163865,-14.25,3.5,0.349,0.39,1.84594,-0.191436,1.63237
2019-12-30 23:00:00,0.949,1.979,3.411,0.275,0.72,1.84594,-0.204864,1.62126
2019-12-30 23:30:00,-1.07,-4.226,3.518,0.3,1.175,1.84594,-0.190239,1.63835
2019-12-31 00:00:00,0.0963299,-14.0815,3.416,0.309,1.43,1.84594,-0.205228,1.62533
2019-12-31 00:30:00,0.0963299,-0.321,3.434,0.271,1.265,1.84594,-0.2019,1.63551
2019-12-31 01:00:00,0.147337,-2.502,3.646,0.356,1.84,1.89371,-0.191186,1.67299
2019-12-31 01:30:00,0.295112,-15.181,3.987,0.462,1.485,1.90029,-0.194442,1.72255
2019-12-31 02:00:00,0.795181,-14.592,4.832,0.73,1.68,1.808,0.0460502,1.84953
2019-12-31 02:30:00,-2.303,-17.15,5.172,0.831,1.655,1.85487,0.0397923,1.90158
2019-12-31 03:00:00,0.379,-18.94,5.032,0.723,1.82,3.085,-1.15739,1.87918
2019-12-31 03:30:00,-0.135,-3.768,4.971,0.698,1.475,0.495,1.24239,1.86973
2019-12-31 04:00:00,0.795181,-4.071,4.944,0.649,1.32,1.75076,0.135691,1.86556
2019-12-31 04:30:00,-0.423,-8.365,4.747,0.507,1.29,1.75076,0.107684,1.83526
2019-12-31 05:00:00,0.895783,-21.7954,5.569,0.995,0.87,1.75096,0.23567,1.9634
2019-12-31 05:30:00,2.97833,-36.23,6.609,1.941,0.395,0.764,1.28698,2.13255
2019-12-31 06:00:00,29.257,-54.033,6.841,2.259,0.685,2.289,-0.117642,2.17136
2019-12-31 06:30:00,2.28839,-29.399,6.803,2.242,0.93,1.843,0.321214,2.16498
2019-12-31 07:00:00,-21.944,-27.8677,6.479,1.925,0.34,0.654,1.29156,2.11096
2019-12-31 07:30:00,1.77471,-26.8969,6.075,1.424,1.81,1.80526,0.285888,2.04458
2019-12-31 08:00:00,0.987131,-21.4797,5.331,0.636,4.82,1.75096,0.198729,1.92584
2019-12-31 08:30:00,1.28822,-21.7968,5.537,0.74,9.51,1.75096,0.230683,1.95833
2019-12-31 09:00:00,2.54525,-27.1737,6.038,1.148,17.59,1.77723,0.312779,2.03855
2019-12-31 09:30:00,14.62,-78.895,6.12,1.3,35.39,1.46529,0.617316,2.05192
2019-12-31 10:00:00,2.92219,-92.274,6.306,1.576,31.69,1.51193,0.577816,2.0824
2019-12-31 10:30:00,49.713,-74.292,6.741,2.097,75.9,-2.295,4.44958,2.15458
2019-12-31 11:00:00,31.08,-46.503,7.091,2.433,72.985,-2.446,4.65958,2.21358
2019-12-31 11:30:00,5.20153,-25.0948,6.851,2.135,35.36,1.35472,0.80463,2.17304
2019-12-31 12:00:00,21.041,-84.804,7.449,2.913,25.835,1.45834,0.813754,2.27477
2019-12-31 12:30:00,5.7493,-35.3901,7.112,2.311,19.57,1.17,1.04715,2.21715
2019-12-31 13:00:00,2.96148,-27.1714,6.338,1.25,21.64,1.64236,0.484115,2.08766
2019-12-31 13:30:00,2.26569,-26.4995,6.056,0.716,13.92,1.77723,0.304154,2.04148
2019-12-31 14:00:00,2.47608,-112.823,6.314,0.843,18.64,1.83736,0.290359,2.08371
2019-12-31 14:30:00,3.38572,-98.784,6.546,0.956,11.305,0.713,1.40907,2.12207
2019-12-31 15:00:00,2.2151,-75.3,6.356,0.623,10.405,1.754,0.33663,2.09063
2019-12-31 15:30:00,2.96431,-69.761,6.466,0.484,6.815,1.7102,0.427162,2.1088
2019-12-31 16:00:00,2.81849,-67.698,6.552,0.461,2.985,1.73779,0.42437,2.12306
2019-12-31 16:30:00,2.84537,-58.541,6.703,0.474,1.93,1.208,0.940227,2.14823
2019-12-31 17:00:00,2.28049,-32.6689,6.808,0.495,1.815,1.81262,0.305706,2.16581
2019-12-31 17:30:00,3.31271,-33.749,6.864,0.462,1.765,1.84624,0.307137,2.17522
2019-12-31 18:00:00,3.63553,-38.0638,7.037,0.44,1.685,1.79282,0.410602,2.20443
2019-12-31 18:30:00,3.58907,-40.5608,7.306,0.434,1.72,1.776,0.472936,2.25022
2019-12-31 19:00:00,3.75729,-43.0522,7.415,0.332,1.845,1.79192,0.475592,2.26892
2019-12-31 19:30:00,3.75729,-42.1472,7.374,0.363,1.885,1.7964,0.464116,2.26188
2019-12-31 20:00:00,3.76455,-43.3071,7.412,0.388,1.84,1.79192,0.47508,2.2684
2019-12-31 20:30:00,3.90382,-44.993,7.471,0.348,1.805,1.92425,0.352835,2.27855
2019-12-31 21:00:00,4.03437,-45.7632,7.6,0.351,1.795,1.87378,0.425435,2.30083
2019-12-31 21:30:00,4.03437,-45.9166,7.665,0.346,1.765,2.01941,0.290998,2.31209
2019-12-31 22:00:00,4.27812,-46.3809,7.699,0.225,1.85,2.01829,0.297982,2.31799
2019-12-31 22:30:00,4.27812,-45.8615,7.787,0.179,1.855,2.01829,0.313197,2.33331
2019-12-31 23:00:00,4.35832,-46.1439,7.862,0.154,1.785,1.94005,0.404442,2.3464
2019-12-31 23:30:00,5.56579,-26.0639,7.976,0.975,1.8,2.028,0.331682,2.36637
2020-01-01 00:00:00,5.48882,-26.2049,8.085,0.975,1.845,2.028,0.371714,2.39596
2020-01-01 00:30:00,5.48882,-26.3393,8.214,0.976,1.85,2.028,0.38909,2.40681
2020-01-01 01:00:00,4.72265,-52.9724,8.39,0.136,1.88,1.75337,0.666769,2.42242
2020-01-01 01:30:00,4.78637,-55.9926,8.648,0.188,1.77,1.75337,0.687202,2.44508
2020-01-01 02:00:00,4.78637,-55.9926,8.704,0.206,1.815,1.75337,0.691635,2.45001
2020-01-01 02:30:00,4.78329,-52.4246,8.895,0.266,1.575,1.73206,0.728054,2.46684
2020-01-01 03:00:00,6.45375,-50.8395,9.127,0.336,1.375,1.97808,0.50387,2.48727
2020-01-01 03:30:00,6.45375,-50.168,9.199,0.452,1.155,1.92493,0.559212,2.49361
2020-01-01 04:00:00,7.80787,-47.4971,9.493,0.851,0.77,1.92783,0.579515,2.51949
2020-01-01 04:30:00,7.01694,-49.9971,9.425,0.956,0.935,1.93015,0.57183,2.5135
2020-01-01 05:00:00,7.52674,-49.9078,9.278,1.132,1.6,1.94827,0.543468,2.50056
2020-01-01 05:30:00,1.137,-38.913,9.174,0.976,1.31,4.422,-1.9306,2.4914
2020-01-01 06:00:00,7.52674,-49.6976,9.07,0.841,1.415,2.149,0.333247,2.48225
2020-01-01 06:30:00,6.75489,-50.8972,9.01,0.683,1.295,1.74044,0.731867,2.47696
2020-01-01 07:00:00,6.75489,-49.3692,9.065,0.599,1.62,1.8135,0.661173,2.48181
2020-01-01 07:30:00,5.24442,-51.5959,8.88,0.739,2.33,1.68326,0.775668,2.46551
2020-01-01 08:00:00,4.97891,-51.1075,8.347,0.725,5.425,1.70719,0.709542,2.41872
2020-01-01 08:30:00,5.27842,-44.2533,7.929,0.711,13.11,1.82696,0.555871,2.38367
2020-01-01 09:00:00,8.55975,-35.8518,7.766,0.779,37.835,0.970028,1.40061,2.37085
2020-01-01 09:30:00,14.7652,-27.6662,7.878,1.022,53.5,-0.730591,3.10616,2.37966
2020-01-01 10:00:00,16.2993,-15.8528,7.609,0.791,69.645,-1.09427,3.49917,2.3585
2020-01-01 10:30:00,22.5825,9.73093,7.406,0.748,105.95,-2.88217,5.21783,2.34252
2020-01-01 11:00:00,31.5775,26.2636,7.478,0.785,148.085,-4.36769,6.71789,2.34819
2020-01-01 11:30:00,9.99097,-23.6291,6.809,0.671,52.55,-0.708682,2.99175,2.29545
2020-01-01 12:00:00,14.359,7.52297,6.88,0.519,101.345,-3.14765,5.45909,2.30105
2020-01-01 12:30:00,15.7465,-10.2641,6.994,0.649,75.21,-1.713,4.01737,2.31005
2020-01-01 13:00:00,15.6664,-12.6784,7.136,0.574,73.185,-1.3761,3.69734,2.32124
2020-01-01 13:30:00,31.8126,-7.595,7.683,0.894,150.605,-4.40831,6.77385,2.36432
2020-01-01 14:00:00,16.662,-27.338,7.716,1.118,50.805,-0.017,2.3772,2.36692
2020-01-01 14:30:00,13.249,-24.977,7.653,1.039,97.245,-0.689,3.05096,2.36196
2020-01-01 15:00:00,7.926,-19.173,7.785,1.332,44.29,0.145,2.22714,2.37235
2020-01-01 15:30:00,11.324,-38.194,7.67,1.287,11.945,1.84804,0.51307,2.3633
2020-01-01 16:00:00,2.89753,-39.7831,7.366,0.849,5.09,1.92303,0.411378,2.33937
2020-01-01 16:30:00,1.96621,-37.8622,7.167,0.688,2.025,2.25046,0.0715742,2.32369
2020-01-01 17:00:00,-4.847,-63.35,6.93,0.962,1.09,2.22661,0.0767674,2.305
2020-01-01 17:30:00,-2.949,-49.583,6.804,0.877,1.175,2.19153,0.0862541,2.29506
2020-01-01 18:00:00,4.429,-40.739,6.798,0.812,1.08,2.19153,0.0857418,2.29458
2020-01-01 18:30:00,2.03737,-21.354,6.551,0.838,1.265,1.599,0.676077,2.27508
2020-01-01 19:00:00,1.27507,-29.6543,6.113,0.745,1.29,2.13068,0.110728,2.24045
2020-01-01 19:30:00,1.26432,-28.789,6.024,0.888,0.66,2.13056,0.104027,2.23341
2020-01-01 20:00:00,1.22347,-26.386,6.016,0.832,0.935,2.13056,0.103408,2.23278
2020-01-01 20:30:00,1.734,-38.772,5.877,0.617,1.14,2.16509,0.0625527,2.22178
2020-01-01 21:00:00,1.109,-26.2203,5.838,0.61,1.335,2.14973,0.0749292,2.21869
2020-01-01 21:30:00,0.719077,-24.5927,5.542,0.66,1.565,2.06847,0.133528,2.19524
2020-01-01 22:00:00,0.616989,-24.2429,5.388,0.449,1.58,2.06847,0.121727,2.18304
2020-01-01 22:30:00,0.616989,-24.2429,5.344,0.624,1.66,2.06847,0.118354,2.17955
2020-01-01 23:00:00,0.616989,-45.321,5.267,0.526,1.375,2.06847,0.11245,2.17345
2020-01-01 23:30:00,0.660165,-23.9991,5.194,0.553,1.725,2.06847,0.106851,2.16766
2020-01-02 00:00:00,0.638681,-22.4027,4.657,0.48,1.54,2.07313,0.060957,2.12504
2020-01-02 00:30:00,0.638681,-22.4027,4.663,0.476,1.11,2.07313,0.0614176,2.12552
2020-01-02 01:00:00,0.638681,-22.4027,4.609,0.348,1.23,2.09017,0.0402274,2.12122
2020-01-02 01:30:00,0.638681,-22.4027,4.612,0.342,1.31,2.07313,0.057498,2.12146
2020-01-02 02:00:00,0.635663,-22.0776,4.471,0.381,1.045,2.09017,0.029319,2.11011
2020-01-02 02:30:00,0.646376,-9.656,4.359,0.469,1.125,2.09271,0.0153444,2.10109
2020-01-02 03:00:00,-5.002,-17.146,4.274,0.609,1.205,2.09378,-0.00196552,2.09424
2020-01-02 03:30:00,6.312,-20.951,4.13,0.63,1.13,2.689,-0.606359,2.08264
2020-01-02 04:00:00,0.448781,-18.6694,3.918,0.59,0.835,2.21669,-0.139721,2.06556
2020-01-02 04:30:00,0.310361,-16.768,3.669,0.509,0.375,2.22981,-0.171782,2.04549
2020-01-02 05:00:00,0.201541,-1.549,3.53,0.541,0.315,2.22981,-0.18388,2.03429
2020-01-02 05:30:00,-0.145,-2.566,3.427,0.539,0.665,2.22981,-0.193579,2.02599
2020-01-02 06:00:00,-0.203,-2.832,3.358,0.495,0.965,2.22981,-0.200073,2.02043
2020-01-02 06:30:00,0.0613437,-14.9872,3.196,0.431,0.735,2.16288,-0.153768,2.00737
2020-01-02 07:00:00,-0.523,-2.006,3.377,0.48,1.32,2.22981,-0.198285,2.02196
2020-01-02 07:30:00,-1.442,-15.9885,3.349,0.492,3.525,2.22981,-0.20092,2.0197
2020-01-02 08:00:00,0.0368687,-3.792,3.257,0.362,16.925,2.04991,-0.0652096,2.01228
2020-01-02 08:30:00,-1.028,-2.222,3.62,0.451,32.045,1.77802,0.237193,2.04155
2020-01-02 09:00:00,0.704704,-2.247,3.755,0.409,39.495,1.68596,0.342162,2.05243
2020-01-02 09:30:00,2.76282,-18.0853,4.087,0.37,57.695,-0.487389,2.53611,2.07918
2020-01-02 10:00:00,1.35299,-18.518,4.292,0.385,40.28,1.48292,0.581121,2.09569
2020-01-02 10:30:00,5.92697,2.574,4.341,0.337,62.145,-0.974474,3.05044,2.09964
2020-01-02 11:00:00,5.8549,-14.5812,4.422,0.286,54.275,-0.429833,2.51271,2.10616
2020-01-02 11:30:00,7.34103,-7.01642,4.44,0.267,65.96,-1.19026,3.27468,2.10761
2020-01-02 12:00:00,6.72068,-14.8273,5.096,0.276,59.295,-0.753217,2.89605,2.15988
2020-01-02 12:30:00,12.0146,-3.63445,5.404,0.515,75.875,-1.58993,3.79963,2.18431
2020-01-02 13:00:00,3.756,-22.4134,5.452,0.501,51.24,1.11931,1.04949,2.18811
2020-01-02 13:30:00,1.51556,-22.2375,5.572,0.587,34.55,1.63868,0.555433,2.19762
2020-01-02 14:00:00,1.90244,-24.4934,5.721,0.702,29.375,1.64802,0.553002,2.20942
2020-01-02 14:30:00,2.05942,-25.5158,5.822,0.794,28.91,1.69453,0.507848,2.21742
2020-01-02 15:00:00,1.87319,-25.1085,5.741,0.694,24.185,1.82145,0.381287,2.21101
2020-01-02 15:30:00,1.41028,-24.9673,5.629,0.533,15.095,2.03915,0.163107,2.20214
2020-01-02 16:00:00,1.36626,-25.1009,5.625,0.502,8.74,2.03915,0.162791,2.20182
2020-01-02 16:30:00,0.998784,-25.174,5.721,0.528,2.235,2.05788,0.157825,2.20942
2020-01-02 17:00:00,1.24598,-26.9421,5.891,0.565,1.54,2.13143,0.0929396,2.22288
2020-01-02 17:30:00,1.27507,-29.676,6.137,0.67,1.485,2.13068,0.112583,2.24235
2020-01-02 18:00:00,1.01929,-29.5412,6.278,0.707,1.545,2.17369,0.0846033,2.2535
2020-01-02 18:30:00,1.62142,-29.8547,6.429,0.717,1.45,2.08792,0.17661,2.26544
2020-01-02 19:00:00,1.33451,-31.255,6.707,0.869,1.23,2.18994,0.0964172,2.2874
2020-01-02 19:30:00,1.9444,-36.0795,7.002,1.034,1.095,2.271,0.0381596,2.31068
2020-01-02 20:00:00,2.52203,-38.1909,7.183,1.046,1.1,2.24803,0.0752945,2.32495
2020-01-02 20:30:00,4.63042,-42.4425,7.592,1.371,0.85,1.91107,0.444132,2.35716
2020-01-02 21:00:00,4.95079,-44.9267,7.883,1.57,1.145,1.89592,0.483053,2.38005
2020-01-02 21:30:00,4.86153,-44.0714,7.739,1.374,1.38,1.89592,0.470977,2.36873
2020-01-02 22:00:00,2.69456,-40.4367,7.38,0.975,1.475,1.92303,0.412574,2.34047
2020-01-02 22:30:00,2.60865,-38.7051,7.25,0.794,1.56,2.24803,0.080699,2.33023
2020-01-02 23:00:00,2.72567,-39.7887,7.358,0.937,1.29,2.24835,0.0835388,2.33874
2020-01-02 23:30:00,2.69456,-41.8077,7.464,1.134,1.21,1.92369,0.419088,2.34709
2020-01-03 00:00:00,4.86153,-43.4163,7.779,1.513,0.835,1.89592,0.474332,2.37187
2020-01-03 00:30:00,9.667,-46.2813,8.081,1.941,0.95,1.89592,0.499537,2.39564
2020-01-03 01:00:00,7.866,-57.834,8.272,2.231,1.575,2.135,0.27696,2.41196
2020-01-03 01:30:00,15.389,-47.632,8.526,2.379,2.075,1.72868,0.702233,2.43445
2020-01-03 02:00:00,18.145,-46.283,8.867,2.975,2.27,1.72748,0.73042,2.46437
2020-01-03 02:30:00,17.521,-46.686,8.912,3.428,1.995,2.292,0.176332,2.46833
2020-01-03 03:00:00,7.327,-42.246,8.932,3.732,2.035,1.49,0.980093,2.47009
2020-01-03 03:30:00,6.0532,-51.7979,8.938,3.958,1.725,1.7081,0.755414,2.47062
2020-01-03 04:00:00,5.94041,-55.1097,8.732,3.978,1.055,1.72868,0.718541,2.45248
2020-01-03 04:30:00,1.185,-24.047,9.197,4.854,0.86,0.4,2.08529,2.49343
2020-01-03 05:00:00,7.01694,-36.739,9.394,5.397,0.92,1.234,1.26553,2.51077
2020-01-03 05:30:00,21.42,-57.252,9.579,5.793,0.9,2.18,0.347059,2.52706
2020-01-03 06:00:00,-39.233,-48.7479,9.152,5.494,0.27,1.94827,0.533375,2.48947
2020-01-03 06:30:00,1.375,-7.299,7.306,3.548,0.915,2.24803,0.0852146,2.33464
2020-01-03 07:00:00,1.27052,-30.8782,6.672,2.88,1.075,2.17655,0.107017,2.28463
2020-01-03 07:30:00,3.512,-8.299,5.979,2.169,2.665,2.13056,0.100547,2.22985
2020-01-03 08:00:00,-1.551,-2.262,5.595,1.842,18.005,2.0193,0.178271,2.19944
2020-01-03 08:30:00,-0.898,-3.366,5.59,1.774,52.13,-0.145088,2.32774,2.19905
2020-01-03 09:00:00,-5.494,1.408,5.676,1.816,94.405,-2.56889,4.65549,2.20586
2020-01-03 09:30:00,6.486,21.0736,5.635,1.52,135.895,-4.10559,6.31008,2.20261
2020-01-03 10:00:00,44.596,17.399,6.392,1.839,196.695,-5.225,7.47881,2.26251
2020-01-03 10:30:00,35.238,40.456,7.285,2.068,262.045,-5.593,7.90935,2.33299
2020-01-03 11:00:00,67.0408,-0.11425,10.187,4.544,325.64,-4.8345,7.38836,2.58055
2020-01-03 11:30:00,82.502,-20.335,14.152,12.066,261.775,-3.623,6.55073,2.90971
2020-01-03 12:00:00,105.827,-37.977,14.773,13.52,206.4,-4.076,7.035,2.959
2020-01-03 12:30:00,114.225,-31.073,15.025,13.781,211.675,-4.299,7.2773,2.9783
2020-01-03 13:00:00,92.309,-45.22,15.062,13.832,164.12,-4.299,7.28013,2.98113
2020-01-03 13:30:00,93.833,-32.544,15.475,14.413,185.07,-4.522,7.53468,3.01268
2020-01-03 14:00:00,77.378,-58.103,15.262,14.172,92.44,-2.062,5.05842,2.99642
2020-01-03 14:30:00,12.197,-12.001,15.072,13.932,65.71,-1.188,4.15396,2.9819
2020-01-03 15:00:00,32.568,-37.016,14.906,13.517,70.305,-1.01219,2.98019,2.96919
2020-01-03 15:30:00,35.549,-47.532,14.686,12.997,38.255,2.23569,0.285243,2.95233
2020-01-03 16:00:00,62.35,-83.213,14.47,12.835,10.94,2.74327,0.192474,2.93574
2020-01-03 16:30:00,36.571,-54.364,13.899,12.039,1.08,2.034,0.854496,2.8885
2020-01-03 17:00:00,30.28,-45.704,13.508,11.339,0.225,1.915,0.911869,2.85567
2020-01-03 17:30:00,61.322,-100.912,13.656,11.547,0.37,3.582,-0.713901,2.8681
2020-01-03 18:00:00,52.677,-83.059,13.879,11.78,0.3,2.469,0.417819,2.88682
2020-01-03 18:30:00,61.352,-86.366,13.967,12.068,0.285,2.811,0.0832007,2.8942
2020-01-03 19:00:00,73.985,-104.461,13.896,12.011,0.4,2.829,0.0592449,2.88824
2020-01-03 19:30:00,72.024,-77.085,13.719,11.594,0.415,2.336,0.537389,2.87339
